SMILES,n_np
CC[C@@H]1OC(=O)[C@@H](C)[C@@H](O[C@H]2O[C@@H](C)[C@@H](C(C2)(C)OC)O)C(C)[C@H](O[C@@H]2O[C@@H](C)C[C@@H]([C@@H]2O)N(C)C)C(C[C@@H](C(=O)[C@H]([C@@H](C1(C)O)O)C)C)(C)O,0
CCOC(=O)O[C@@H]1[C@@H](O[C@H](C[C@@H]1N(C)C)C)O[C@H]1[C@@H](C)[C@H](O[C@H]2O[C@@H](C)[C@@H](C(C2)(C)OC)O)[C@H](C)C(=O)O[C@@H](CC)C([C@H]([C@@H](C(=O)[C@H](CC1(C)O)C)C)O)(C)O,0
CCOC(=O)CCC(=O)O[C@@H]1[C@@H](O[C@H](C[C@@H]1N(C)C)C)O[C@H]1[C@@H](C)[C@H](O[C@H]2O[C@@H](C)[C@@H](C(C2)(C)OC)O)[C@H](C)C(=O)O[C@@H](CC)C([C@H]([C@@H](C(=O)[C@H](CC1(C)O)C)C)O)(C)O,0
CCC(=O)O[C@@H]1[C@@H](O[C@H](C[C@@H]1N(C)C)C)O[C@H]1C(C)[C@H](O[C@H]2O[C@@H](C)[C@@H](C(C2)(C)OC)O)[C@H](C)C(=O)O[C@@H](CC)C([C@H]([C@@H](C(=O)[C@H](CC1(C)O)C)C)O)(C)O,0
Oc1ccc2c(c1)CC[C@H]1[C@@H]2CCC2([C@H]1CCC2O)C,0
O=C([C@H](c1ccccc1)Oc1ccccc1)NC1C(=O)[C@H]2[C@@H]1SC([C@@H]2C(=O)O)(C)C,0
OC(=O)C(c1ccc(cc1)[C@H](CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O)O)(C)C,0
FCCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCN(CC1)C)c(c2)F,0
OCCn1nnnc1SCC1=C(C(=O)O)N2[C@@H](OC1)C(C2=O)(OC)NC(=O)CSC(F)F,0
O=C([C@H](c1ccc(cc1)O)/N=C\c1ccco1)NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)O)(C)C,0
CC(C[C@@H](C(=O)NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)O)(C)C)OC(=O)c1ccco1)C,0
CC(=O)O[C@H]1CC2([C@@H](/C/1=C(\C(=O)O)/CCC=C(C)C)C[C@@H]([C@@H]1C2(C)CC[C@@H]2C1(C)CC[C@@H]([C@H]2C)O)O)C,0
NC[C@@H]1CC[C@@H]([C@@H](O1)O[C@H]1[C@@H](N)C[C@@H]([C@@H]([C@H]1O)O[C@@H]1OCC([C@H]([C@@H]1O)NC)(C)O)N)N,0
COc1ccc(cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)Cl,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1[C@H](C)N(C1=O)OCC(=O)OCC(=O)OC(C)(C)C,0
NCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N)CCCN,0
NC1CC2([C@H]1CN(C2)c1nc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O)C,0
NC(=N)/N=C(/N1CCN(CC1)CNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2C(C1=O)(O)C(=C1[C@H](C2)C(C)(O)c2c(C1=O)c(O)ccc2)O)\N,0
Oc1ccc2c(c1)oc(=O)cc2C,0
C[C@@H](C1[C@@H]2CC(=C(N2C1=O)C(=O)O)SCC/N=C\N)O,0
Clc1ccc(c(c1)Cl)C1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(=O)C)Cn1cncc1,0
O=CC[C@@H]1C[C@H](C)[C@H](O)/C=C/C=C/C[C@@H](OC(=O)C[C@@H]([C@@H]([C@H]1O[C@@H]1O[C@@H](C)[C@H]([C@H]([C@@H]1O)N(C)C)O[C@@H]1O[C@@H](C)[C@@H](C(C1)(C)O)O)OC)O)C,0
OCC(=O)C1(O)C[C@H](O[C@H]2O[C@@H](C)[C@H]([C@H](C2)NC(=O)[C@H](CC(C)C)N)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,0
CO/N=C/1\[C@@H](C)CC(C)(O)[C@@H](O[C@@H]2O[C@@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)[C@@H](C(C2)(C)OC)O)[C@@H](C(=O)O[C@H](C([C@H]([C@H]1C)O)(C)O)CC)C,0
CCC[C@@H]1CN([C@@H](C1)C(=O)N[C@H]([C@@H]1O[C@@H](SC)[C@H]([C@H]([C@@H]1O)O)O)[C@@H](O)C)C,0
N[C@@H](c1ccccc1)C(=O)NC1[C@@H]2CCC(=C(N2C1=O)C(=O)O)Cl,0
CCCCc1nc(c(n1Cc1ccc(cc1)c1ccccc1c1nnn[nH]1)CO)Cl,0
N[C@H](C(=O)O)CCCCNCNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2C(C1=O)(O)C(=C1[C@H](C2)C(C)(O)c2c(C1=O)c(O)ccc2)O,0
O[C@H]1[C@@H]2C(=C(C3([C@H]1[C@H](N(C)C)C(=C(C3=O)C(=O)N)O)O)O)C(=O)c1c(C2=C)c(Cl)ccc1O,0
C[C@@H]([C@H]1C(=O)N2[C@@H]1[C@H](C)C(=C2C(=O)O)S[C@@H]1CN[C@@H](C1)C(=O)N(C)C)O,0
CCN(CCOC(=O)[C@@H]1N2C(=O)C([C@@H]2SC1(C)C)NC(=O)c1c(OC)cccc1OC)CC,0
COCC(=O)OC1(CCN(CCCc2nc3c([nH]2)cccc3)C)CCc2c([C@@H]1C(C)C)ccc(c2)F,0
O=CC[C@@H]1C[C@H](C)[C@H](O)/C=C/C=C/C[C@@H](OC(=O)C[C@@H]([C@@H]([C@H]1O[C@@H]1OC(C)[C@H]([C@H]([C@@H]1O)N(C)C)O[C@@H]1O[C@@H](C)[C@@H](C(C1)(C)O)OC(=O)CC)OC)OC(=O)CC)C,0
COC1(NC(=O)[C@H](c2ccc(cc2)O)C(=O)O)C(=O)N2[C@H]1OCC(=C2C(=O)O)CSc1nnnn1C,0
CCn1cc(C(=O)O)c(=O)c2c1nc(C)cc2,0
NC[C@@H]1O[C@@H](O[C@H]2[C@@H](N)C[C@@H]([C@@H]([C@@H]2O)O)N)[C@H]([C@@H]([C@@H]1O)O)N,0
O[C@H]([C@H](NC(=O)c1cccc(c1C)O)CSc1ccccc1)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0
OCC1O[C@H]([C@H]([C@@H]1O[C@@H]1O[C@@H](CN)[C@H]([C@H]([C@@H]1N)O)O)O)O[C@H]1[C@@H](O)[C@@H](N)C[C@@H]([C@@H]1O[C@@H]1O[C@@H](CN)[C@H]([C@H]([C@@H]1N)O)O)N,0
CO[C@H]1[C@@H](OC(=O)N)[C@H](O)[C@H](OC1(C)C)Oc1ccc2c(c1C)oc(=O)c(c2O)NC(=O)c1ccc(c(c1)CC=C(C)C)O,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1C(C)N(C1=O)OCC(=O)O,0
CN([C@@H]1C(=C(C(=O)N)C(=O)C2([C@@H]1[C@@H](O)[C@@H]1C(=C2O)C(=O)c2c(C1(C)O)cccc2O)O)O)C,0
CC(=O)O[C@@H]1C(=O)C2(C)[C@@H](O)C[C@H]3C([C@@H]2[C@@H](C2(C(C1=C(C)[C@@H](OC(=O)[C@H]([C@H](c1ccccc1)NC(=O)c1ccccc1)O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C,0
OC(=O)[C@H]1CCCN(C1)CNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2C(C1=O)(O)C(=C1[C@H](C2)C(C)(O)c2c(C1=O)c(O)ccc2)O,0
CC1(C)S[C@@H]2N([C@H]1C(=O)O)C(=O)C2NC(=O)[C@H](c1ccccc1)NCNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2C(C1=O)(O)C(=C1[C@H](C2)C(C)(O)c2c(C1=O)c(O)ccc2)O,0
OCCN1CCN(CC1)CNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2C(C1=O)(O)C(=C1[C@H](C2)C(C)(O)c2c(C1=O)c(O)ccc2)O,0
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C(=O)NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)O)(C)C)c1ccccc1,0
OCC(=O)C1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H]([C@@H](O2)C)O[C@H]2CCCCO2)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,0
O=C(N[C@H](C(=O)NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)O)(C)C)c1ccccc1)C/N=C(/c1ccncc1)\N,0
OCCN(S(=O)(=O)c1ccc(cc1)c1ccc(c(=O)[nH]1)C(=O)N[C@@H](c1ccc(cc1)O)C(=O)NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)O)(C)C)CCO,0
O=C(c1c(C)cnn1c1c(Cl)cccc1Cl)NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)O)(C)C,0
O[C@H](COc1cccc2c1cccc2)CNC(C)C,0
CO[C@H]1/C=C/OC2(C)Oc3c(C2=O)c2C4=NC5(NC4=C(C(=O)c2c(c3C)O)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@H]1C)OC(=O)C)C)O)C)O)C)/C)CCN(CC5)CC(C)C,0
CO[C@H]1/C=C/OC2(C)Oc3c(C2=O)c2c(O)c(/C=N/N=C(\N(CC)CC)/C)c(c(c2c(c3C)O)O)NC(=O)/C(=C\C=C/[C@@H]([C@@H]([C@@H](C(C([C@@H](C1C)OC(=O)C)C)O)C)O)C)/C,0
CO[C@H]1/C=C/OC2(C)Oc3c(C2=O)c2c(c(c3C)O)c(O)c(c3c2nc(s3)N(CC)CC)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@H]1C)OC(=O)C)C)O)C)O)C)/C,0
CO[C@H]1/C=C/OC2(C)Oc3c(C2=O)c2c(OCC(=O)N(CC)CC)cc(c(c2c(c3C)O)O)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@H]1C)OC(=O)C)C)O)C)O)C)/C,0
CO[C@H]1/C=C/OC2(C)Oc3c(C2=O)c2c(O)c(/C=N/N4CCN(CC4)C)c(c(c2c(c3C)O)O)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@H]1C)OC(=O)C)C)O)C)O)C)/C,0
CO[C@H]1/C=C/OC2(C)Oc3c(C2=O)c2c(O)cc(c(c2c(c3C)O)O)NC(=O)/C(=C/C=C/[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@H]1C)OC(=O)C)C)O)C)O)C)/C,0
CO[C@H]1/C=C/OC2(C)Oc3c(C2=O)c2c(O)c(/C=N/N4CCN(CC4)C4CCCC4)c(c(c2c(c3C)O)O)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@H]1C)OC(=O)C)C)O)C)O)C)/C,0
CO[C@H]1/C=C/OC2(C)Oc3c(C2=O)c2c(c(c3C)O)c(O)c(c3c2nc2n3ccc(c2)C)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@H]1C)OC(=O)C)C)O)C)O)C)/C,0
NC(=O)OCC1=C(C(=O)O)N2[C@@H](S1)C(C2=O)[C@@H](O)C,0
O=C(N[C@H]([C@H](C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)NC(=O)N(Cc1csc(n1)C(C)C)C)O)Cc1ccccc1)OCc1cncs1,0
CN([C@@H]1C(=C(C(=O)NCN2CCCC2)C(=O)C2([C@H]1C[C@H]1C(=C2O)C(=O)c2c(C1(C)O)cccc2O)O)O)C,0
COCCOCO/N=C/1\[C@@H](C)CC(C)(O)[C@@H](O[C@@H]2O[C@@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)[C@@H](C(C2)(C)OC)O)[C@@H](C(=O)O[C@H](C([C@H]([C@H]1C)O)(C)O)CC)C,0
OC[C@@H]1O[C@@H](O[C@@H]2[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@H]([C@@H]([C@@H]3NC(=N)N)O)NC(=N)N)O[C@H](C2(O)C=O)C)[C@H]([C@@H]([C@@H]1O)O)NC,0
C[C@@H](C1C(=O)N2[C@H]1SC(=C2C(=O)O)F)O,0
O=C([C@H](c1ccccc1)N)NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@@H]2S(=O)(=O)C1(C)C)(C)C,0
O=C([C@H](c1ccccc1)NS(=O)(=O)O)NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)O)(C)C,0
OC(=O)[C@@H]1N2C(=O)C[C@@H]2S(=O)(=O)C1(C)Cn1ccnn1,0
COc1cc(cc(c1OC)OC)[C@@H]1[C@@H]2C(=O)OC[C@H]2[C@@H](c2c1cc1OCOc1c2)O[C@H]1O[C@H]2CO[C@@H](O[C@H]2[C@H]([C@@H]1O)O)c1cccs1,0
OC(=O)CO/N=C(\c1csc(n1)N)/CNC1C(=O)N(C1(C)C)OS(=O)(=O)O,0
O=C(NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)Oc1cccc(c1)COC(=O)C(C)C)(C)C)Cc1ccccc1,0
NC[C@@H]1O[C@@H](O[C@H]2[C@@H](N)C[C@@H]([C@@H]([C@H]2O)O[C@H]2O[C@@H](CO)[C@H]([C@@H]([C@@H]2O)N)O)N)[C@H](C[C@@H]1O)N,0
CO[C@H]1C[C@H](O[C@H]([C@@H]1OC(=O)C)C)O[C@H]1[C@@H](C)[C@@H](O[C@@H]2O[C@@H](C)C[C@@H]([C@@H]2OC(=O)C)N(C)C)[C@@H](C)CC2(OC2)C(=O)[C@H]([C@H]([C@H]([C@@H](OC(=O)[C@H]1C)C)C)OC(=O)C)C,0
Cc1ccc(c(c1)OCC1=NCCN1)C(C)C,0
COc1cc2N(C)[C@H]3C4(c2cc1C1(C[C@@H]2CN(CCc5c1[nH]c1c5cccc1)CC(C2)(O)CC)C(=O)OC)CCN1[C@@H]4C([C@@H](C3(O)C(=O)N)O)(CC)C=CC1,0
O=C1NC/C=C/C(=C/[C@@H](O)CC(=O)Cc2nc(C(=O)N3C(=CCC3)C(=O)O[C@H]([C@H](/C=C/1)C)C(C)C)co2)/C,0
CC[C@@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@H](C)OC(=O)[C@@H](NC(=O)[C@H]2N(C(=O)[C@@H](N(C(=O)C3N(C1=O)CCC3)C)Cc1ccccc1)CCC(=O)C2)c1ccccc1,0
N#C/C(=C/c1ccc(cc1)O)/C(=C\c1ccc(cc1)O)/C#N,0
COc1cccc2c1C(=O)c1c(O)c3[C@@H](O[C@@H]4C[C@H](N)[C@@H]([C@@H](O4)C)O)CC(Cc3c(c1C2=O)O)(O)/C(=N/NC(=O)c1ccccc1)/C,0
OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C,1
OCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2[C@@H](Cl)CC2=CC(=O)C=CC12C,1
O=C1CCC2(C(=C1)CC[C@H]1[C@@H]2CCC2([C@H]1C[C@@H](C2(O)C(=O)C)O)C)C,1
Clc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1,1
NC12CC3C[C@H](C2)C[C@H](C1)C3,1
CCCC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)CCC12C)C)C(=O)COC(=O)C,1
C[C@@H](Cc1ccc(cc1C)N(C)C)N,1
CN(CCC=C1c2ccccc2CCc2c1cccc2)C,1
CN1CCN2[C@@H](C1)c1cccn1Cc1c2cccc1,1
OC1CCN(C1)C[C@@H](N(C(=O)C(c1ccccc1)c1ccccc1)C)c1ccccc1,1
CCC(=O)OC1([C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)Cl)C(=O)COC(=O)CC,1
O=C(c1ccccc1)O[C@@H]1CN2CCC1CC2,1
CCCN(n1ccc2c1cccc2)c1ccncc1,1
CC(=O)OCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
CCC(=O)OC1([C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F)C(=O)COC(=O)CC,1
CCCCC(=O)OC1([C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F)C(=O)CO,1
CNCCCCOc1ccccc1Cc1ccccc1,1
COCC(=O)N(c1ccccc1F)[C@H]1CCN(C[C@@H]1C)CCn1nnn(c1=O)CC,1
CCC[C@H]1O[C@@H]2C(O1)(C(=O)CO)C1([C@@H](C2)[C@@H]2CCC3=CC(=O)C=CC3([C@H]2C(C1)O)C)C,1
CCCCNc1c(cnc2c1cnn2CC)C(=O)OCC,1
OCC(N(C)C)(Cc1ccc(c(c1)Cl)Cl)C,1
CC(C(Cl)(Cl)Cl)(O)C,1
OCC(=O)C1(O)CC[C@@H]2C1(C)CC(=O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)Cl,1
CO[C@@H]1[C@H](C[C@H]2[C@@H]([C@@H]1C(=O)OC)C[C@@H]1N(C2)CCc2c1[nH]c1c2cc(cc1)Cl)OC(=O)c1cc(OC)c(c(c1)OC)OC,1
CN(CC/C=C\1/c2ccccc2Sc2c1cc(Cl)cc2)C,1
Clc1ccccc1C1(O)C2=NCCCN2c2c1cccc2,1
CN(CC/C=C/1\c2ccccc2OCc2c1cccc2)C,1
COc1ccc(cc1OC)[C@@H](CN1CCN(CC1)c1cccccc1=O)O,1
CCNC(=O)/C=C\c1cccc(c1)Br,1
CN(C[C@H]([C@H](c1cccc(c1)Cl)c1ccccc1)O)C,1
Clc1ccc2c(c1)C(=NCc1n2c(C)nc1)c1ccccc1Cl,1
ClCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
CCC(=O)OC1([C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F)C(=O)CCl,1
CN1CCC(=C2c3ccccc3Oc3c2cc(Cl)cc3)CC1,1
COCCCC/C(=N/OCCN)/c1ccc(cc1)Cl,1
OCC(=O)C1(O)CC[C@@H]2C1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C,1
CN([C@H](c1ccccc1)CCOc1cccc2c1cccc2)C,1
CCC(=O)OC(c1ccccc1)(C(CN(C)C)C)Cc1ccccc1,1
CN1C(=Nc2c(C[C@H]1c1ccccc1)cccc2)C,1
CC(=O)OCC(=O)C12N=C(O[C@H]1C[C@@H]1C2(C)CC(O)[C@H]2[C@H]1CCC1=CC(=O)C=CC21C)C,1
N#CC[C@H]1CN(C)[C@@H]2[C@@H](C1)c1cccc3c1c(C2)c[nH]3,1
CC(C1(O)CCN2[C@@H](C1)c1cccc3c1[C@@H](C2)c1ccccc1CC3)C,1
COc1ccc2c(c1)C13CCCC[C@@H]3C(C2)N(CC1)C,1
C[C@@H](C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)CN1CCOCC1,1
CC(=O)OC1([C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)F)C(=O)COC(=O)C,1
CCCC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)F)C(=O)COC(=O)C,1
Cc1ccc2c(c1)C13CCCC[C@@H]3C(C2)N(CC1)C,1
COc1ccc2c(c1)/C(=C\CCN(C)C)/c1c(O2)cccc1,1
OCC(=O)C1(C)[C@@H](C)C[C@@H]2C1(C)CC(O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
CN(CC/C=C/1\c2ccccc2SCc2c1cccc2)C,1
O=C1C=CC2(C(=C1)CC[C@@H]1C2(F)[C@@H](O)CC2([C@H]1C[C@@H](C2(O)C(=O)C)C)C)C,1
OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1CC[C@@H]1C2(C)CCC(=O)C1)F)(C)C,1
CCc1ccccc1n1c(C)nc2c(c1=O)cccc2,1
CCOC(=O)c1cncn1[C@H](c1ccccc1)C,1
Oc1ccccc1c1nnco1,1
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1,1
OCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)F,1
O=C1C=CC2(C(=C1)[C@@H](F)C[C@@H]1C2(F)[C@@H](O)CC2([C@H]1C[C@@H](C2(O)C(=O)COC(=O)C(C)(C)C)C)C)C,1
OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)[C@H]2[C@H]1C[C@@H](C1=CC(=O)C=CC21C)F)(C)C,1
CC(=O)OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)[C@H]2[C@H]1C[C@@H](C1=CC(=O)C=CC21C)F)(C)C,1
OCC(=O)C1(O)[C@@H](O)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)F,1
OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1C[C@@H](C1=CC(=O)C=CC21C)F)F)(C)C,1
OCC(=O)C1[C@@H](C)C[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)F,1
O=C1C=CC2(C(=C1)[C@@H](C)C[C@@H]1C2(F)[C@@H](O)CC2([C@H]1CCC2(O)C(=O)C)C)C,1
CC(=O)O[C@H](C(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F)C,1
OCC(=O)C1(O)C(=C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)F,1
CCCCC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)C(=O)CO,1
CNCCSC1=Cc2ccccc2Oc2c1cc(F)cc2,1
OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)C[C@H](O)[C@H]2[C@H]1C[C@@H](C1=CC(=O)CCC21C)F)(C)C,1
OCC(OCn1cnc2c1nc(N)[nH]c2=O)CO,1
NC(=N)NCCCOc1ccccc1,1
OCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2C[C@@H](C2=CC(=O)C(=CC12C)Cl)F)F,1
COc1ccc2c3c1OC1C43CCN(C(C2)[C@H]4CCC1=O)C,1
CC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C,1
CCCC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C)C(=O)COC(=O)CC,1
CCCC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C)C(=O)CO,1
O=C1CC[C@H]2C34C1Oc1c4c(CC2N(CC3)C)ccc1O,1
CCCC(=O)OC1([C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)Cl)C(=O)COC(=O)C,1
CN(CC#CC=C1c2ccccc2C=Cc2c1cccc2)C,1
OCC(=O)C1(O)C(=C)C[C@@H]2C1(C)CC(O)[C@H]1[C@H]2C=CC2=CC(=O)CCC12C,1
O=C1CC[C@H]2C3(C1)CCN(C2Cc1c3c(O)ccc1)CC1CC1,1
COc1ccc2c(c1)N(C[C@H](CN(C)C)C)c1c(S2)cccc1,1
CCO[C@H]1CCN(C1)C(=O)c1cc(c2ccccc2)c(=O)n2c1c1cc(Cl)ccc1CC2,1
Clc1ccc(c(c1)Cl)/C(=C\n1cncn1)/Cl,1
CN1C[C@@H]2[C@@H](C1)[C@@H](c1ccccc1)c1c(C2)ccc(c1)Cl,1
COc1cc(CCN2CCN(CC2)c2ccccc2Cl)ccc1OC,1
Clc1cccc(c1)N1CCN(CC1)CCc1[nH]nc(c1)C,1
OCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C,1
O=C1NC[C@H](O1)COc1cc(C)cc(c1)C,1
Cc1nc2ccccc2c(=O)n1c1ccccc1C,1
O=C1NC(O[C@H]1/C=C\c1ccccc1)(C)C,1
COc1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1,1
OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)C,1
CCC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)C)C(=O)COC(=O)C,1
CC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)C,1
Clc1ccc2c(c1)C(=NCc1n2c(C)nc1)c1ccccc1F,1
NC[C@H]1CC1(c1ccccc1)C(=O)N(CC)CC,1
Cc1nccnc1N1CCCCC1,1
CN(CCC1(CCc2c(C1=O)cccc2)c1ccccc1)C,1
C=CCN1CCC23C4(C1Cc1c3c(O[C@@H]2C(=O)CC4)c(cc1)O)O,1
COc1cc(NC)c(cc1C(=O)N[C@H]1CCN([C@H]1C)Cc1ccccc1)Cl,1
CN1CCc2c([C@H](C1)c1cccc3c1OCC3)cc(c(c2)Cl)O,1
CCC[C@@H]1OC1(CC)C(=O)N,1
O=C1CN2C[C@@H](OC2(c2c(N1)ccc(c2)Cl)c1ccccc1)C,1
Oc1ccc2c(c1)C13CCCCC3(C(C2)N(CC1)CC1CC1)O,1
CC(=O)Nc1ccc(cc1)O,1
OCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)F,1
CC(CCNC[C@H]1COc2c(O1)cccc2)C,1
C[C@@H]1N(C)CCO[C@H]1c1ccccc1,1
NNCCc1ccccc1,1
CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,1
NC(=O)OCCCc1ccccc1,1
c1cnc(nc1)N1CCN(CC1)Cc1ccc2c(c1)OCO2,1
CN(CCCN1Cc2ccccc2Cc2c1cccc2)C,1
OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C,1
CC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C,1
OC(=O)CCC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C,1
